pos,Property Name,Price,HouseType,Areainsqft,NoofBedrooms,NoofBathrooms,NoofReceptions,Location,City/County,PostalCode,lat,long,n_pois,distance_to_london,District_x,NCrime,DisToHospital,DisToSubway,DisToShool,HouseTypeLabel,Postcode,District_y,PostalCodeLabel
1344.0,Warriner Gardens,1785000.0,House,2061.0,5.0,5.0,5.0,Battersea,London,SW11 4DU,51.474768,-0.158091,245.0,4.792174149382118,Wandsworth,27388.0,1.473196940356038,1.9489282177445184,0.9013757961219117,3,SW11 4DU,Wandsworth,124561
1345.0,Vandon Court,450000.0,Studio,332.0,0.0,0.0,0.0, Westminster,London,SW1H 9HE,51.499235,-0.136315,1556.0,1.7319547794892989,Westminster,77772.0,1.1846891816330412,0.1795654881117327,1.083482130413181,7,SW1H 9HE,Westminster,133378
1346.0,Selhurst Close,375000.0,Flat / Apartment,515.0,1.0,1.0,1.0,Wimbledon,London,SW19 6AY,51.442891,-0.222257,7850.0,10.38734413587736,Wandsworth,27388.0,0.7915184700716672,2.611482136068007,0.6286846662704685,2,SW19 6AY,Wandsworth,132458
1347.0,Lowndes Square,5500000.0,Flat / Apartment,1973.0,3.0,3.0,3.0,Belgravia,London,SW1X 9JX,51.501029,-0.159424,797.0,3.0334856400039825,Kensington and Chelsea,25843.0,1.5010452825909284,0.0937694527207881,1.3691702003004746,2,SW1X 9JX,Kensington and Chelsea,135423
1348.0,Mount Ararat Road,2850000.0,House,3008.0,5.0,5.0,5.0,Richmond,Surrey,TW10 6PQ,51.459269,-0.299439,481.0,13.797611270482056,Richmond upon Thames,13431.0,2.3712648570172856,0.4590158133802573,0.7627479078779508,3,TW10 6PQ,Richmond upon Thames,144596
1349.0,Mount Ararat Road,2450000.0,House,2300.0,5.0,5.0,5.0,Richmond,Surrey,TW10 6PH,51.458503,-0.298676,840.0,13.784445594913182,Richmond upon Thames,13431.0,2.468074667251829,0.5564810774398602,0.7079785974585906,3,TW10 6PH,Richmond upon Thames,144591
1350.0,Copse Wood Way,1600000.0,House,2071.0,4.0,4.0,4.0,Northwood,Middlesex,HA6 2TZ,51.605915,-0.441249,9078.0,24.82910679157836,Hillingdon,28793.0,8.82536527645773,4.495899688149061,8.115820460605686,3,HA6 2TZ,Hillingdon,48488
1351.0,Hale End Road,450000.0,Flat / Apartment,790.0,2.0,2.0,2.0,Woodford Green,Essex,IG8 9LL,51.604431,0.002234,1187.0,13.428986195396362,Waltham Forest,25925.0,2.971592374304642,2.839641163319928,1.320881728720622,2,IG8 9LL,Waltham Forest,56363
1353.0,Offord Road,1595000.0,House,1828.0,3.0,3.0,3.0,Barnsbury,London,N1 1PF,51.543316,-0.112117,1949.0,3.7447321619325113,Islington,31022.0,1.671804660438034,0.6487687906849436,0.8329498574083858,3,N1 1PF,Islington,60872
1354.0,Walpole Court,600000.0,Flat / Apartment,780.0,2.0,2.0,2.0,27-33 Fairfax Road,London,NW6 4ES,51.543602,-0.179137,24.0,5.660123261365914,Camden,39733.0,0.4325960906702476,0.3943117254662823,0.3039194136618024,2,NW6 4ES,Camden,88008
1356.0,Ormeley Road,995000.0,House,1310.0,4.0,4.0,4.0,,London,SW12 9QG,51.445198,-0.146488,2370.0,7.460254984444103,Wandsworth,27388.0,2.6682718305568507,0.8155974812945375,2.854241310730193,3,SW12 9QG,Wandsworth,125856
1357.0,Valetta Road,1050000.0,House,1355.0,4.0,4.0,4.0,Wendell Park,London,W3 7TQ,51.504983,-0.248473,1254.0,9.068532730222964,Ealing,35050.269230769234,1.4819657421781256,1.4917927262495203,0.7889246837611289,3,W3 7TQ,Ealing,171693
1358.0,Hudson House,1385000.0,Flat / Apartment,990.0,3.0,3.0,3.0,Hortensia Road,London,SW10 0QR,51.481578,-0.184791,5766.0,5.600035105966724,Kensington and Chelsea,25843.0,0.4064360053445509,1.2472467962597578,1.1035407619925024,2,SW10 0QR,Kensington and Chelsea,123569
1359.0,Claremont Lodge,650000.0,Flat / Apartment,1106.0,2.0,2.0,2.0, Wimbledon,London,SW20 8UA,51.415517,-0.222801,356.0,12.77258894095013,Merton,15374.0,2.1666506586795373,1.4082191047459092,0.0649571904558626,2,SW20 8UA,Merton,137123
1360.0,Albert Court,10950000.0,Flat / Apartment,3111.0,3.0,3.0,3.0,Prince Consort Road,London,SW7 2BH,51.500222,-0.176256,286.0,4.1785701855679465,Westminster,77772.0,1.0945398590261497,0.7022766070831599,0.5922908071195242,2,SW7 2BH,Westminster,141009
1361.0,Wimbledon Park Road,375000.0,Flat / Apartment,525.0,1.0,1.0,1.0,Putney,London,SW18 5SJ,51.45111,-0.201601,428.0,8.739995308050657,Wandsworth,27388.0,0.7703503485335836,1.9511440948259968,1.128429218798057,2,SW18 5SJ,Wandsworth,131323
1496.0,Wimbledon Park Road,535000.0,Flat / Apartment,729.0,2.0,2.0,2.0,Putney,London,SW18 5SJ,51.45111,-0.201601,1462.0,8.739995308050657,Wandsworth,27388.0,0.7703503485335836,1.9511440948259968,1.128429218798057,2,SW18 5SJ,Wandsworth,131323
1497.0,Wimbledon Park Road,550000.0,Flat / Apartment,849.0,2.0,2.0,2.0,Putney,London,SW18 5SJ,51.45111,-0.201601,2250.0,8.739995308050657,Wandsworth,27388.0,0.7703503485335836,1.9511440948259968,1.128429218798057,2,SW18 5SJ,Wandsworth,131323
1525.0,Wimbledon Park Road,575000.0,Flat / Apartment,983.0,2.0,2.0,2.0,Putney,London,SW18 5SJ,51.45111,-0.201601,919.0,8.739995308050657,Wandsworth,27388.0,0.7703503485335836,1.9511440948259968,1.128429218798057,2,SW18 5SJ,Wandsworth,131323
3269.0,Wimbledon Park Road,2650000.0,House,3468.0,5.0,5.0,5.0,Putney,London,SW18 5SJ,51.45111,-0.201601,1393.0,8.739995308050657,Wandsworth,27388.0,0.7703503485335836,1.9511440948259968,1.128429218798057,3,SW18 5SJ,Wandsworth,131323
1362.0,Normanby Close,899000.0,House,1168.0,3.0,3.0,3.0,Putney,London,SW15 2RL,51.458298,-0.207091,4225.0,8.434236219934812,Wandsworth,27388.0,0.7237929521901951,1.0909592691894343,1.6184961124572046,3,SW15 2RL,Wandsworth,127020
1363.0,Sefton Street,995000.0,House,1055.0,3.0,3.0,3.0,Putney,London,SW15 1NA,51.469607,-0.226926,2152.0,8.786512922433932,Wandsworth,27388.0,1.9591163014338235,1.26062631393637,1.9355588577423744,3,SW15 1NA,Wandsworth,126770
1714.0,Sefton Street,1225000.0,House,1450.0,3.0,3.0,3.0,Putney,London,SW15 1NA,51.469607,-0.226926,652.0,8.786512922433932,Wandsworth,27388.0,1.9591163014338235,1.26062631393637,1.9355588577423744,3,SW15 1NA,Wandsworth,126770
2330.0,Sefton Street,595000.0,New development,647.0,2.0,2.0,2.0,Putney,London,SW15 1NA,51.469607,-0.226926,9684.0,8.786512922433932,Wandsworth,27388.0,1.9591163014338235,1.26062631393637,1.9355588577423744,5,SW15 1NA,Wandsworth,126770
2331.0,Sefton Street,595000.0,New development,657.0,2.0,2.0,2.0,Putney,London,SW15 1NA,51.469607,-0.226926,915.0,8.786512922433932,Wandsworth,27388.0,1.9591163014338235,1.26062631393637,1.9355588577423744,5,SW15 1NA,Wandsworth,126770
2332.0,Sefton Street,539950.0,New development,592.0,2.0,2.0,2.0,Putney,London,SW15 1NA,51.469607,-0.226926,793.0,8.786512922433932,Wandsworth,27388.0,1.9591163014338235,1.26062631393637,1.9355588577423744,5,SW15 1NA,Wandsworth,126770
2987.0,Sefton Street,399950.0,New development,362.0,1.0,1.0,1.0,Putney,London,SW15 1NA,51.469607,-0.226926,418.0,8.786512922433932,Wandsworth,27388.0,1.9591163014338235,1.26062631393637,1.9355588577423744,5,SW15 1NA,Wandsworth,126770
1364.0,Werter Road,1695000.0,House,2368.0,5.0,5.0,5.0,Putney,London,SW15 2LJ,51.461811,-0.213912,5718.0,8.537214481619992,Wandsworth,27388.0,1.0195142029940585,0.7731629188746869,1.9618305184485625,3,SW15 2LJ,Wandsworth,126964
1524.0,Werter Road,1695000.0,House,3235.0,6.0,6.0,6.0,Putney,London,SW15 2LJ,51.461811,-0.213912,2186.0,8.537214481619992,Wandsworth,27388.0,1.0195142029940585,0.7731629188746869,1.9618305184485625,3,SW15 2LJ,Wandsworth,126964
1365.0,Lockyer House,495000.0,Flat / Apartment,815.0,2.0,2.0,2.0, Putney,London,SW15 1EE,51.466396,-0.216809,366.0,8.390723691334196,Wandsworth,27388.0,1.5547754013209667,0.5750692090888649,2.3496711028068016,2,SW15 1EE,Wandsworth,126709
1366.0,Ainger Road,775000.0,Flat / Apartment,665.0,2.0,2.0,2.0,Primrose Hill,London,NW3 3AR,51.541609,-0.158032,384.0,4.489641740245737,Camden,39733.0,1.3036320920973767,0.404415299795304,1.0063988804324824,2,NW3 3AR,Camden,84969
2497.0,Ainger Road,865000.0,Flat / Apartment,781.0,2.0,2.0,2.0,Primrose Hill,London,NW3 3AR,51.541609,-0.158032,8010.0,4.489641740245737,Camden,39733.0,1.3036320920973767,0.404415299795304,1.0063988804324824,2,NW3 3AR,Camden,84969
1367.0,The Drive,950000.0,House,2348.0,4.0,4.0,4.0,Northwood,Middlesex,HA6 1HW,51.602879,-0.421267,163.0,23.4352922756664,Hillingdon,28793.0,7.477381420219904,3.385890266203244,6.732092134114256,3,HA6 1HW,Hillingdon,48193
2950.0,The Drive,1000000.0,House,1528.0,4.0,4.0,4.0,,Northwood,HA6 1HW,51.602879,-0.421267,2729.0,23.4352922756664,Hillingdon,28793.0,7.477381420219904,3.385890266203244,6.732092134114256,3,HA6 1HW,Hillingdon,48193
1368.0,Halland Way,1750000.0,House,4387.0,4.0,4.0,4.0,Northwood,Middlesex,HA6 2BY,51.615255,-0.430241,806.0,24.61791087338656,Hillingdon,28793.0,8.720475322140006,4.890740657659943,7.993481773971542,3,HA6 2BY,Hillingdon,48343
1370.0,Sheldon Avenue,4400000.0,House,4102.0,5.0,5.0,5.0,Highgate,London,N6 4JS,51.574668,-0.163407,764.0,7.86549089892252,Haringey,33042.0,1.9236391609627528,1.396832138405434,1.9854423060955333,3,N6 4JS,Haringey,74933
1371.0,Bartholomew Road,2300000.0,House,2362.0,5.0,5.0,5.0,Kentish Town,London,NW5 2AJ,51.545927,-0.137681,750.0,4.236250487444305,Camden,39733.0,2.1554605774166453,0.5324520663287148,0.777913673382484,3,NW5 2AJ,Camden,86823
1372.0,Eaton Rise,775000.0,New development,983.0,3.0,3.0,3.0,,London,W5 2HE,51.519558,-0.3059,991.0,13.081808496089003,Ealing,35050.269230769234,3.104172864461619,0.6178377330521517,0.9192539264598976,5,W5 2HE,Ealing,173436
1391.0,Eaton Rise,795000.0,New development,989.0,3.0,3.0,3.0,,London,W5 2HE,51.519558,-0.3059,3123.0,13.081808496089003,Ealing,35050.269230769234,3.104172864461619,0.6178377330521517,0.9192539264598976,5,W5 2HE,Ealing,173436
1513.0,Eaton Rise,650000.0,New development,776.0,2.0,2.0,2.0,Ealing,London,W5 2HE,51.519558,-0.3059,7.0,13.081808496089003,Ealing,35050.269230769234,3.104172864461619,0.6178377330521517,0.9192539264598976,5,W5 2HE,Ealing,173436
1373.0,Nevern Mansions,625000.0,Flat / Apartment,676.0,1.0,1.0,1.0,42 Warwick Road,London,SW5 9TJ,51.491367,-0.197338,42.0,5.8750712688746685,Kensington and Chelsea,25843.0,0.5806441346599907,0.1591771440461365,1.0758199018832713,2,SW5 9TJ,Kensington and Chelsea,139347
1374.0,Graemesdyke Avenue,1300000.0,House,1496.0,4.0,4.0,4.0,,London,SW14 7BJ,51.465364,-0.275285,50.0,11.9886266931682,Richmond upon Thames,13431.0,3.549617752853196,1.825612516753039,1.177173678346544,3,SW14 7BJ,Richmond upon Thames,126310
1375.0,Choumert Square,525000.0,House,540.0,1.0,1.0,1.0,,London,SE15 4RE,51.468241,-0.06877,5753.0,5.760374181304311,Southwark,39684.0,1.3826222628180234,3.261545456622542,0.9372396446295512,3,SE15 4RE,Southwark,104708
1376.0,Garrett Street,849999.0,Flat / Apartment,802.0,2.0,2.0,2.0,,London,EC1Y 0TY,51.524057,-0.094505,6540.0,2.2746138033331373,Islington,31022.0,0.5098717969719797,0.5075907527369377,0.3103253832524764,2,EC1Y 0TY,Islington,35254
1378.0,Rosaville Road,1650000.0,House,1648.0,4.0,4.0,4.0,,London,SW6 7BL,51.479583,-0.206458,2234.0,7.000877005243611,Hammersmith and Fulham,24060.0,1.247948952799967,1.2951293828180717,1.285059261571207,3,SW6 7BL,Hammersmith and Fulham,140632
1379.0,Marian Lodge,635000.0,Flat / Apartment,936.0,2.0,2.0,2.0, Wimbledon,London,SW20 8HJ,51.417799,-0.22441,2255.0,12.629753218941156,Merton,15374.0,2.0079477416852787,1.403328467950515,0.3060932313657367,2,SW20 8HJ,Merton,137000
1555.0,Marian Lodge,699950.0,Flat / Apartment,1334.0,2.0,2.0,2.0, Wimbledon,London,SW20 8HJ,51.417799,-0.22441,1346.0,12.629753218941156,Merton,15374.0,2.0079477416852787,1.403328467950515,0.3060932313657367,2,SW20 8HJ,Merton,137000
1381.0,Beacon Tower,1000000.0,Penthouse,1190.0,3.0,3.0,3.0, Wandsworth,London,SW18 4GN,51.456177,-0.197214,3832.0,8.117172371515522,Wandsworth,27388.0,1.1235576925285071,1.5513252134207536,0.9000905132019373,6,SW18 4GN,Wandsworth,130985
1382.0,Basil Mansions,5500000.0,Flat / Apartment,2497.0,3.0,3.0,3.0,Basil Street,London,SW3 1AP,51.500108,-0.160888,6496.0,3.163531532375652,Kensington and Chelsea,25843.0,1.357440426225493,0.1538659254998373,1.230584681912387,2,SW3 1AP,Kensington and Chelsea,137263
1383.0,Neville House,450000.0,Flat / Apartment,646.0,1.0,1.0,1.0,137 London Road,Twickenham,TW1 1EG,51.451774,-0.330992,2605.0,16.140558774997373,Richmond upon Thames,13431.0,2.474794561659272,2.4233608107314537,1.6627720929074954,2,TW1 1EG,Richmond upon Thames,143726
1385.0,Wendover Court,1325000.0,Flat / Apartment,779.0,2.0,2.0,2.0, Marylebone,London,W1U 7NX,51.519139,-0.154745,6212.0,2.745646535279976,Westminster,77772.0,0.3563364234185775,0.3970825467120396,0.1456019269999968,2,W1U 7NX,Westminster,169151
1387.0,Halliford Street,950000.0,Flat / Apartment,1023.0,2.0,2.0,2.0,Canonbury,London,N1 3EJ,51.540818,-0.090041,2137.0,3.955960523698555,Islington,31022.0,0.173714218207932,1.1266020214740198,0.5843473712727123,2,N1 3EJ,Islington,61363
1389.0,Malthouse Court,700000.0,Flat / Apartment,1121.0,2.0,2.0,2.0, Brentford,Middlesex,TW8 0FR,51.485058,-0.299949,3989.0,12.927011051876091,Hounslow,28088.0,2.131750761071171,1.330925676932064,0.4053035267716784,2,TW8 0FR,Hounslow,150263
1390.0,Cairn Avenue,1150000.0,House,1580.0,4.0,4.0,4.0,Ealing,London,W5 5HX,51.507016,-0.306697,4325.0,13.098241563012586,Ealing,35050.269230769234,2.733766291926337,0.6613945151794228,0.9418710826658596,3,W5 5HX,Ealing,174060
1397.0,The View,1250000.0,Flat / Apartment,960.0,2.0,2.0,2.0, Westminster,London,SW1E 5BA,51.498125,-0.140596,45.0,2.036576916371335,Westminster,77772.0,1.4945333125047031,0.3261420771573428,1.306565199168686,2,SW1E 5BA,Westminster,133216
1399.0,Ross Court,595000.0,Flat / Apartment,1452.0,3.0,3.0,3.0, Putney,London,SW15 3NY,51.450228,-0.220418,649.0,9.724053879089054,Wandsworth,27388.0,0.6221278313387608,2.135116476153609,0.8289935484685305,2,SW15 3NY,Wandsworth,127186
1400.0,Wroughton Road,1600000.0,House,1875.0,4.0,4.0,4.0,,London,SW11 6BG,51.45327,-0.159417,7311.0,6.920173458759749,Wandsworth,27388.0,1.4134604599618257,0.7997820243533008,1.7471450601580758,3,SW11 6BG,Wandsworth,124984
1402.0,Daleham Mews,3000000.0,House,2011.0,4.0,4.0,4.0,Belsize Park,London,NW3 5DB,51.548899,-0.173387,918.0,5.795245537483655,Camden,39733.0,0.2862656837434031,0.5240830566830889,0.4715235108956438,3,NW3 5DB,Camden,85327
1403.0,Ringmer Avenue,2500000.0,House,2907.0,5.0,5.0,5.0,Fulham,London,SW6 5LW,51.474327,-0.209746,922.0,7.493597751422154,Hammersmith and Fulham,24060.0,1.585043264910336,0.7022689678390169,1.643561488177168,3,SW6 5LW,Hammersmith and Fulham,140326
1404.0,Meadows House,6350000.0,Penthouse,4689.0,4.0,4.0,4.0, Fulham,London,SW6 2FQ,51.475186,-0.184844,1851.0,6.031541247740448,Hammersmith and Fulham,24060.0,1.0839805090253969,1.8549987002025363,0.5706912807147443,6,SW6 2FQ,Hammersmith and Fulham,139651
1406.0,Deanhill Road,1175000.0,House,1263.0,3.0,3.0,3.0,East Sheen,London,SW14 7DF,51.463466,-0.274594,3451.0,12.034195756203593,Richmond upon Thames,13431.0,3.655961077175464,1.8582488996755224,1.099891270652419,3,SW14 7DF,Richmond upon Thames,126325
1407.0,Cupar Road,2100000.0,House,2360.0,4.0,4.0,4.0,Battersea,London,SW11 4JW,51.476035,-0.151128,606.0,4.408035820000771,Wandsworth,27388.0,1.8432960764530264,1.8439887570562,1.298008437028603,3,SW11 4JW,Wandsworth,124606
1408.0,Ordish Apartments,745000.0,Flat / Apartment,1181.0,3.0,3.0,3.0,162 Gideon Road,London,SW11 5ET,51.466541,-0.154737,274.0,5.450887567271885,Wandsworth,27388.0,1.123368731524186,1.6126928155226918,1.6323754302689528,2,SW11 5ET,Wandsworth,124771
1409.0,Moreton Terrace,560000.0,Flat / Apartment,468.0,1.0,1.0,1.0,Pimlico,London,SW1V 2NS,51.489101,-0.138053,8023.0,2.694095391469874,Westminster,77772.0,1.7886137000720357,0.3063214174832652,0.779924451288106,2,SW1V 2NS,Westminster,134338
1410.0,Spencer Hill,2450000.0,House,3831.0,5.0,5.0,5.0,Wimbledon,London,SW19 4NY,51.419922,-0.214451,2138.0,12.040650436928068,Merton,15374.0,1.8870792065467064,0.6714069787757619,0.824814817873809,3,SW19 4NY,Merton,132186
1411.0,Pepys Road,2295000.0,House,4569.0,5.0,5.0,5.0,Wimbledon,London,SW20 8NP,51.414177,-0.229914,3511.0,13.18073248205653,Merton,15374.0,1.68240337251003,1.914259070898396,0.4600599410172136,3,SW20 8NP,Merton,137047
1412.0,Dudley Road,2395000.0,House,2443.0,5.0,5.0,5.0,Wimbledon,London,SW19 8PN,51.421431,-0.199027,4616.0,11.333050928092558,Merton,15374.0,1.7303296894217088,0.4433424193312562,0.2545352549125661,3,SW19 8PN,Merton,132954
1413.0,Tannery House,1250000.0,Penthouse,1600.0,2.0,2.0,2.0, Spitalfields,London,E1 5AG,51.520192,-0.067135,1605.0,3.7192368039828425,Tower Hamlets,35904.0,0.5067928284365226,0.6554982058371955,0.5119672363151958,6,E1 5AG,Tower Hamlets,18199
2365.0,Tannery House,675000.0,Flat / Apartment,774.0,1.0,1.0,1.0,,6 Deal Street,E1 5AG,51.520192,-0.067135,3704.0,3.7192368039828425,Tower Hamlets,35904.0,0.5067928284365226,0.6554982058371955,0.5119672363151958,2,E1 5AG,Tower Hamlets,18199
1414.0,Gaumont Tower,850000.0,Flat / Apartment,1254.0,3.0,3.0,3.0, Dalston,London,E8 3BQ,51.545724,-0.073856,5755.0,5.034015550704477,Hackney,35196.0,1.0812263522876158,2.084450645977526,0.7662177177432985,2,E8 3BQ,Hackney,32618
1415.0,Hasker Street,2975000.0,House,1522.0,3.0,3.0,3.0,,London,SW3 2LQ,51.495148,-0.165164,5755.0,3.65571792966491,Kensington and Chelsea,25843.0,0.749644794129382,0.5799712430467231,0.789269817542426,3,SW3 2LQ,Kensington and Chelsea,137409
3027.0,Hasker Street,3500000.0,House,1481.0,3.0,3.0,3.0,,London,SW3 2LQ,51.495148,-0.165164,1726.0,3.65571792966491,Kensington and Chelsea,25843.0,0.749644794129382,0.5799712430467231,0.789269817542426,3,SW3 2LQ,Kensington and Chelsea,137409
1416.0,River Lane,7500000.0,House,6863.0,5.0,5.0,5.0,Richmond,Surrey,TW10 7AG,51.44646,-0.304103,2633.0,14.722881826512827,Richmond upon Thames,13431.0,3.344885424472702,1.874823841803449,1.7448004035710034,3,TW10 7AG,Richmond upon Thames,144665
1417.0,Townshend Terrace,1285000.0,House,1011.0,3.0,3.0,3.0,Richmond,Surrey,TW9 1XJ,51.463624,-0.292785,923.0,13.179849939397943,Richmond upon Thames,13431.0,2.477382066906715,0.5955259331266104,0.6194441448089957,3,TW9 1XJ,Richmond upon Thames,150852
1418.0,Roehampton Vale,795000.0,House,2472.0,5.0,5.0,5.0,Putney,London,SW15 3PG,51.438311,-0.249547,943.0,12.115956312318772,Wandsworth,27388.0,1.810729611689169,3.573321900649624,2.593162833280262,3,SW15 3PG,Wandsworth,127192
1422.0,St. Petersburgh Place,5500000.0,House,4227.0,9.0,9.0,9.0,,London,W2 4LA,51.511496,-0.191029,1214.0,5.0668492653732455,Westminster,77772.0,1.2928020339394963,0.2418183512504894,0.4558095359871186,3,W2 4LA,Westminster,170564
1423.0,Dorlcote Road,3500000.0,House,3709.0,7.0,7.0,7.0,Wandsworth,London,SW18 3RT,51.450593,-0.172179,2364.0,7.589812241145662,Wandsworth,27388.0,1.4940245633297875,1.6948649585081272,0.9838182587031412,3,SW18 3RT,Wandsworth,130872
1424.0,Henderson Road,3500000.0,House,4095.0,5.0,5.0,5.0,,London,SW18 3RR,51.449715,-0.171894,701.0,7.665181173748742,Wandsworth,27388.0,1.5899416089002223,1.690173609126726,1.0529564812777423,3,SW18 3RR,Wandsworth,130870
2211.0,Henderson Road,5000000.0,House,4980.0,6.0,6.0,6.0,,London,SW18 3RR,51.449715,-0.171894,1536.0,7.665181173748742,Wandsworth,27388.0,1.5899416089002223,1.690173609126726,1.0529564812777423,3,SW18 3RR,Wandsworth,130870
1425.0,Tregarvon Road,730000.0,Flat / Apartment,833.0,2.0,2.0,2.0,,London,SW11 5QE,51.462272,-0.153743,2043.0,5.845539835872103,Wandsworth,27388.0,1.171000384416903,1.142539990142833,2.0511095615966064,2,SW11 5QE,Wandsworth,124871
1426.0,Chiltern Way,995000.0,House,1889.0,4.0,4.0,4.0,Woodford Green,Essex,IG8 0RQ,51.618959,0.023935,1687.0,15.630636740051331,Redbridge,25468.0,4.82164562419001,5.0275451644941285,0.3626377018041463,3,IG8 0RQ,Redbridge,55871
1427.0,Monkhams Avenue,1195000.0,House,1720.0,4.0,4.0,4.0,Woodford Green,Essex,IG8 0HA,51.608986,0.031233,440.0,15.12810689907677,Redbridge,25468.0,4.006807791456886,4.577531061697519,0.7675468957440393,3,IG8 0HA,Redbridge,55784
1429.0,Ovington Street,3850000.0,House,1643.0,3.0,3.0,3.0,,London,SW3 2JA,51.495007,-0.164723,389.0,3.6354762051029006,Kensington and Chelsea,25843.0,0.7622287329344479,0.5885564947715185,0.8195039921748201,3,SW3 2JA,Kensington and Chelsea,137393
1431.0,Remington Street,1050000.0,House,1206.0,2.0,2.0,2.0,Islington,London,N1 8DH,51.530836,-0.099989,679.0,2.6500285147607414,Islington,31022.0,0.8003053781706989,0.4557707454168094,0.7337627459826844,3,N1 8DH,Islington,62357
1432.0,Carronade Court,500000.0,Flat / Apartment,794.0,2.0,2.0,2.0, Holloway,London,N7 8GP,51.550363,-0.115694,551.0,4.508814908957152,Islington,31022.0,2.134304144320381,0.1742255657672284,0.4422739338342533,2,N7 8GP,Islington,75923
1433.0,Balls Pond Road,575000.0,Flat / Apartment,1034.0,2.0,2.0,2.0,De Beauvoir,London,N1 4BW,51.546068,-0.07837,1624.0,4.880867289729802,Hackney,35196.0,0.8253611632200024,1.7708923038386937,0.75987409633053,2,N1 4BW,Hackney,61516
1434.0,Annette Road,575000.0,Flat / Apartment,741.0,2.0,2.0,2.0,Holloway,London,N7 6PE,51.558189,-0.114877,1234.0,5.381081152312495,Islington,31022.0,1.909472475532469,0.6464788493487554,0.9280952388009558,2,N7 6PE,Islington,75676
1435.0,Southgate Court,449950.0,Flat / Apartment,759.0,3.0,3.0,3.0,Southgate Road,London,N1 3JR,51.53969,-0.085936,460.0,3.9989424869175823,Islington,31022.0,0.2830414307638281,1.4356547708015406,0.3136599794771633,2,N1 3JR,Islington,61423
1436.0,Noel Road,2650000.0,House,2311.0,2.0,2.0,2.0,Islington,London,N1 8HA,51.533252,-0.101446,907.0,2.8469713767499463,Islington,31022.0,1.031395727167863,0.3222943137272339,1.013850515091015,3,N1 8HA,Islington,62388
1437.0,Highbury Gardens,500000.0,Flat / Apartment,492.0,1.0,1.0,1.0,52 Holloway Road,London,N7 8BU,51.548561,-0.106722,1122.0,4.376961524239013,Islington,31022.0,1.4908795069759786,0.3368503478795791,0.2899384482751306,2,N7 8BU,Islington,75878
1438.0,Lodge Mews,1050000.0,House,1248.0,4.0,4.0,4.0,Aberdeen Park,London,N5 2BD,51.553342,-0.094727,7285.0,5.101679324982226,Islington,31022.0,1.3597350787788207,0.9485869742144196,0.6283480994448887,3,N5 2BD,Islington,74673
1439.0,Wenlock Road,629000.0,Flat / Apartment,640.0,2.0,2.0,2.0,Islington,London,N1 7SL,51.530945,-0.094477,665.0,2.8613297482860127,Hackney,35196.0,0.5015062150150029,0.7585051837728273,0.8050585292706042,2,N1 7SL,Hackney,62293
1440.0,Heathside,499950.0,Flat / Apartment,690.0,2.0,2.0,2.0, Golders Green,London,NW11 7SB,51.568703,-0.194299,665.0,8.414791333180775,Barnet,32296.0,2.5798370619687043,2.594623567306665,3.008718999491349,2,NW11 7SB,Barnet,81781
1441.0,Walham Yard,1690000.0,House,2099.0,4.0,4.0,4.0,Fulham,London,SW6 1JA,51.482089,-0.199164,1721.0,6.42252399638407,Hammersmith and Fulham,24060.0,1.235365494290034,0.9870495955304828,1.546610999095396,3,SW6 1JA,Hammersmith and Fulham,139441
1444.0,Eardley Crescent,385000.0,Studio,297.0,0.0,0.0,0.0,,London,SW5 9JT,51.489526,-0.195755,3176.0,5.848502566138068,Kensington and Chelsea,25843.0,0.6889547294202742,0.1266343231530645,1.0658999175444384,7,SW5 9JT,Kensington and Chelsea,139270
1445.0,Cornwall Gardens,1450000.0,Flat / Apartment,963.0,2.0,2.0,2.0,South Kensington,London,SW7 4AX,51.496359,-0.184031,1128.0,4.818802356019807,Kensington and Chelsea,25843.0,0.5399451276846665,0.2271620020064285,0.2146984171962697,2,SW7 4AX,Kensington and Chelsea,141245
1446.0,Anchor Brewhouse,1750000.0,Flat / Apartment,1189.0,2.0,2.0,2.0,50 Shad Thames,London,SE1 2LY,51.504064,-0.075066,1128.0,3.0562175289471742,Southwark,39684.0,0.8097057133615111,0.6669821557877651,0.4282283609263901,2,SE1 2LY,Southwark,99541
2616.0,The Riverside Apartment,8950000.0,Flat / Apartment,3701.0,3.0,3.0,3.0, 50 Shad Thames,London,SE1 2LY,51.504064,-0.075066,928.0,3.0562175289471742,Southwark,39684.0,0.8097057133615111,0.6669821557877651,0.4282283609263901,2,SE1 2LY,Southwark,99541
1447.0,Wapping Lane,450000.0,Studio,680.0,0.0,0.0,0.0,,London,E1W 2RX,51.504262,-0.057103,1145.0,4.280092454310636,Tower Hamlets,35904.0,1.4744198860888744,0.8352709367222187,1.1011363702359138,7,E1W 2RX,Tower Hamlets,26772
2501.0,Gun Place,420000.0,Flat / Apartment,554.0,1.0,1.0,1.0,86 Wapping High Street,London,E1W 2RX,51.504262,-0.057103,1871.0,4.280092454310636,Tower Hamlets,35904.0,1.4744198860888744,0.8352709367222187,1.1011363702359138,2,E1W 2RX,Tower Hamlets,26772
